"Time (s) Run #1";"Sound Intensity, Ch B (V) Run #1";"Time (s) Run #2";"Sound Intensity, Ch B (V) Run #2";"Time (s) Run #3";"Sound Intensity, Ch B (V) Run #3";"Time (s) Run #4";"Sound Intensity, Ch B (V) Run #4"
3,346;0,144;3,346;-0,094;3,346;-0,004;3,346;-0,176
3,346;-0,186;3,346;0,131;3,346;0,041;3,346;0,127
3,346;0,162;3,346;-0,121;3,346;-0,047;3,346;-0,021
3,347;-0,066;3,347;0,071;3,347;0,050;3,347;-0,079
3,347;-0,040;3,347;0,016;3,347;-0,020;3,347;0,168
3,347;0,145;3,347;-0,090;3,347;-0,003;3,347;-0,175
3,347;-0,184;3,347;0,140;3,347;0,041;3,347;0,128
3,347;0,159;3,347;-0,120;3,347;-0,044;3,347;-0,023
3,348;-0,069;3,348;0,068;3,348;0,046;3,348;-0,086
3,348;-0,046;3,348;0,019;3,348;-0,017;3,348;0,165
3,348;0,146;3,348;-0,090;3,348;-0,003;3,348;-0,179
3,348;-0,186;3,348;0,139;3,348;0,036;3,348;0,127
3,348;0,159;3,348;-0,124;3,348;-0,045;3,348;-0,019
3,349;-0,066;3,349;0,070;3,349;0,043;3,349;-0,084
3,349;-0,044;3,349;0,021;3,349;-0,020;3,349;0,167
3,349;0,148;3,349;-0,090;3,349;-0,011;3,349;-0,176
3,349;-0,177;3,349;0,139;3,349;0,042;3,349;0,130
3,349;0,158;3,349;-0,121;3,349;-0,047;3,349;-0,022
3,350;-0,064;3,350;0,069;3,350;0,048;3,350;-0,082
3,350;-0,042;3,350;0,020;3,350;-0,020;3,350;0,166
3,350;0,151;3,350;-0,090;3,350;-0,007;3,350;-0,176
3,350;-0,185;3,350;0,138;3,350;0,033;3,350;0,126
3,350;0,156;3,350;-0,122;3,350;-0,047;3,350;-0,024
3,351;-0,064;3,351;0,068;3,351;0,044;3,351;-0,085
3,351;-0,043;3,351;0,022;3,351;-0,019;3,351;0,166
3,351;0,148;3,351;-0,086;3,351;-0,005;3,351;-0,178
3,351;-0,180;3,351;0,140;3,351;0,034;3,351;0,130
3,351;0,156;3,351;-0,125;3,351;-0,048;3,351;-0,021
3,352;-0,064;3,352;0,067;3,352;0,045;3,352;-0,080
3,352;-0,046;3,352;0,020;3,352;-0,020;3,352;0,166
3,352;0,144;3,352;-0,088;3,352;-0,009;3,352;-0,175
3,352;-0,182;3,352;0,139;3,352;0,036;3,352;0,126
3,352;0,160;3,352;-0,123;3,352;-0,047;3,352;-0,021
3,353;-0,067;3,353;0,069;3,353;0,042;3,353;-0,085
3,353;-0,042;3,353;0,019;3,353;-0,022;3,353;0,167
3,353;0,144;3,353;-0,095;3,353;-0,008;3,353;-0,177
3,353;-0,183;3,353;0,140;3,353;0,038;3,353;0,127
3,353;0,160;3,353;-0,119;3,353;-0,048;3,353;-0,020
3,354;-0,066;3,354;0,068;3,354;0,044;3,354;-0,080
3,354;-0,045;3,354;0,023;3,354;-0,021;3,354;0,167
3,354;0,147;3,354;-0,091;3,354;-0,007;3,354;-0,177
3,354;-0,180;3,354;0,139;3,354;0,033;3,354;0,128
3,354;0,161;3,354;-0,124;3,354;-0,050;3,354;-0,021
3,355;-0,068;3,355;0,067;3,355;0,048;3,355;-0,083
3,355;-0,040;3,355;0,024;3,355;-0,019;3,355;0,169
3,355;0,144;3,355;-0,092;3,355;-0,003;3,355;-0,179
3,355;-0,181;3,355;0,135;3,355;0,037;3,355;0,127
3,355;0,159;3,355;-0,123;3,355;-0,045;3,355;-0,023
3,356;-0,067;3,356;0,068;3,356;0,047;3,356;-0,085
3,356;-0,042;3,356;0,018;3,356;-0,020;3,356;0,166
3,356;0,145;3,356;-0,092;3,356;-0,010;3,356;-0,179
3,356;-0,182;3,356;0,136;3,356;0,037;3,356;0,131
3,356;0,158;3,356;-0,121;3,356;-0,046;3,356;-0,021
3,357;-0,064;3,357;0,071;3,357;0,048;3,357;-0,081
3,357;-0,041;3,357;0,022;3,357;-0,020;3,357;0,165
3,357;0,148;3,357;-0,089;3,357;-0,008;3,357;-0,178
3,357;-0,182;3,357;0,137;3,357;0,034;3,357;0,125
3,357;0,163;3,357;-0,121;3,357;-0,047;3,357;-0,023
3,358;-0,064;3,358;0,072;3,358;0,048;3,358;-0,088
3,358;-0,043;3,358;0,023;3,358;-0,017;3,358;0,162
3,358;0,150;3,358;-0,088;3,358;-0,006;3,358;-0,178
3,358;-0,179;3,358;0,139;3,358;0,041;3,358;0,123
3,358;0,159;3,358;-0,119;3,358;-0,047;3,358;-0,024
3,359;-0,064;3,359;0,069;3,359;0,046;3,359;-0,085
3,359;-0,045;3,359;0,027;3,359;-0,019;3,359;0,163
3,359;0,149;3,359;-0,091;3,359;-0,006;3,359;-0,177
3,359;-0,179;3,359;0,141;3,359;0,038;3,359;0,126
3,359;0,161;3,359;-0,119;3,359;-0,045;3,359;-0,024
3,360;-0,062;3,360;0,068;3,360;0,046;3,360;-0,087
3,360;-0,038;3,360;0,025;3,360;-0,015;3,360;0,164
3,360;0,149;3,360;-0,092;3,360;-0,004;3,360;-0,179
3,360;-0,181;3,360;0,139;3,360;0,040;3,360;0,124
3,360;0,161;3,360;-0,119;3,360;-0,045;3,360;-0,027
3,361;-0,063;3,361;0,070;3,361;0,046;3,361;-0,088
3,361;-0,042;3,361;0,024;3,361;-0,013;3,361;0,159
3,361;0,146;3,361;-0,091;3,361;-0,004;3,361;-0,183
3,361;-0,184;3,361;0,139;3,361;0,041;3,361;0,124
3,361;0,158;3,361;-0,117;3,361;-0,045;3,361;-0,024
3,362;-0,068;3,362;0,070;3,362;0,047;3,362;-0,085
3,362;-0,044;3,362;0,023;3,362;-0,018;3,362;0,166
3,362;0,144;3,362;-0,091;3,362;-0,007;3,362;-0,177
3,362;-0,180;3,362;0,142;3,362;0,038;3,362;0,123
3,362;0,157;3,362;-0,120;3,362;-0,045;3,362;-0,023
3,363;-0,065;3,363;0,067;3,363;0,046;3,363;-0,089
3,363;-0,047;3,363;0,019;3,363;-0,021;3,363;0,163
3,363;0,145;3,363;-0,094;3,363;-0,007;3,363;-0,181
3,363;-0,181;3,363;0,141;3,363;0,040;3,363;0,120
3,363;0,156;3,363;-0,124;3,363;-0,046;3,363;-0,023
3,364;-0,067;3,364;0,066;3,364;0,046;3,364;-0,094
3,364;-0,049;3,364;0,020;3,364;-0,025;3,364;0,163
3,364;0,142;3,364;-0,095;3,364;-0,011;3,364;-0,180
3,364;-0,185;3,364;0,134;3,364;0,039;3,364;0,124
3,364;0,154;3,364;-0,126;3,364;-0,048;3,364;-0,025
3,365;-0,069;3,365;0,063;3,365;0,048;3,365;-0,086
3,365;-0,047;3,365;0,015;3,365;-0,019;3,365;0,164
3,365;0,141;3,365;-0,097;3,365;-0,007;3,365;-0,177
3,365;-0,184;3,365;0,133;3,365;0,037;3,365;0,123
3,365;0,157;3,365;-0,125;3,365;-0,052;3,365;-0,023
3,366;-0,069;3,366;0,061;3,366;0,049;3,366;-0,089
3,366;-0,045;3,366;0,015;3,366;-0,016;3,366;0,164
3,366;0,146;3,366;-0,097;3,366;-0,011;3,366;-0,181
3,366;-0,181;3,366;0,135;3,366;0,040;3,366;0,119
3,366;0,156;3,366;-0,125;3,366;-0,047;3,366;-0,024
3,367;-0,068;3,367;0,063;3,367;0,043;3,367;-0,086
3,367;-0,047;3,367;0,016;3,367;-0,021;3,367;0,165
3,367;0,147;3,367;-0,091;3,367;-0,008;3,367;-0,178
3,367;-0,184;3,367;0,139;3,367;0,035;3,367;0,124
3,367;0,159;3,367;-0,121;3,367;-0,050;3,367;-0,021
3,368;-0,069;3,368;0,065;3,368;0,045;3,368;-0,085
3,368;-0,048;3,368;0,021;3,368;-0,021;3,368;0,163
3,368;0,147;3,368;-0,091;3,368;-0,014;3,368;-0,180
3,368;-0,184;3,368;0,139;3,368;0,035;3,368;0,123
3,368;0,163;3,368;-0,124;3,368;-0,049;3,368;-0,021
3,369;-0,061;3,369;0,066;3,369;0,047;3,369;-0,088
3,369;-0,042;3,369;0,018;3,369;-0,021;3,369;0,163
3,369;0,145;3,369;-0,102;3,369;-0,012;3,369;-0,174
3,369;-0,179;3,369;0,139;3,369;0,038;3,369;0,125
3,369;0,160;3,369;-0,120;3,369;-0,054;3,369;-0,020
3,370;-0,064;3,370;0,065;3,370;0,039;3,370;-0,089
3,370;-0,047;3,370;0,018;3,370;-0,023;3,370;0,163
3,370;0,146;3,370;-0,096;3,370;-0,007;3,370;-0,173
3,370;-0,178;3,370;0,134;3,370;0,037;3,370;0,124
3,370;0,161;3,370;-0,123;3,370;-0,051;3,370;-0,019
3,371;-0,065;3,371;0,068;3,371;0,041;3,371;-0,082
3,371;-0,046;3,371;0,018;3,371;-0,025;3,371;0,166
3,371;0,143;3,371;-0,096;3,371;-0,014;3,371;-0,176
3,371;-0,180;3,371;0,134;3,371;0,036;3,371;0,124
3,371;0,157;3,371;-0,128;3,371;-0,054;3,371;-0,020
3,372;-0,066;3,372;0,065;3,372;0,041;3,372;-0,086
3,372;-0,043;3,372;0,020;3,372;-0,019;3,372;0,169
3,372;0,144;3,372;-0,094;3,372;-0,006;3,372;-0,173
3,372;-0,184;3,372;0,137;3,372;0,034;3,372;0,126
3,372;0,154;3,372;-0,126;3,372;-0,047;3,372;-0,017
3,373;-0,065;3,373;0,062;3,373;0,042;3,373;-0,085
3,373;-0,046;3,373;0,018;3,373;-0,016;3,373;0,165
3,373;0,139;3,373;-0,097;3,373;-0,012;3,373;-0,173
3,373;-0,182;3,373;0,133;3,373;0,035;3,373;0,126
3,373;0,153;3,373;-0,124;3,373;-0,049;3,373;-0,019
3,374;-0,066;3,374;0,064;3,374;0,043;3,374;-0,083
3,374;-0,050;3,374;0,021;3,374;-0,021;3,374;0,166
3,374;0,138;3,374;-0,095;3,374;-0,011;3,374;-0,176
3,374;-0,186;3,374;0,138;3,374;0,037;3,374;0,128
3,374;0,154;3,374;-0,124;3,374;-0,050;3,374;-0,021
3,375;-0,065;3,375;0,061;3,375;0,046;3,375;-0,086
3,375;-0,047;3,375;0,018;3,375;-0,019;3,375;0,168
3,375;0,145;3,375;-0,096;3,375;-0,005;3,375;-0,175
3,375;-0,182;3,375;0,132;3,375;0,039;3,375;0,129
3,375;0,158;3,375;-0,125;3,375;-0,049;3,375;-0,016
3,376;-0,067;3,376;0,062;3,376;0,046;3,376;-0,086
3,376;-0,047;3,376;0,021;3,376;-0,017;3,376;0,168
3,376;0,146;3,376;-0,096;3,376;-0,009;3,376;-0,176
3,376;-0,180;3,376;0,135;3,376;0,040;3,376;0,126
3,376;0,160;3,376;-0,120;3,376;-0,047;3,376;-0,021
3,377;-0,063;3,377;0,066;3,377;0,046;3,377;-0,088
3,377;-0,043;3,377;0,022;3,377;-0,021;3,377;0,162
3,377;0,150;3,377;-0,099;3,377;-0,005;3,377;-0,175
3,377;-0,180;3,377;0,137;3,377;0,039;3,377;0,125
3,377;0,161;3,377;-0,121;3,377;-0,049;3,377;-0,024
3,378;-0,061;3,378;0,067;3,378;0,044;3,378;-0,087
3,378;-0,042;3,378;0,023;3,378;-0,018;3,378;0,166
3,378;0,144;3,378;-0,096;3,378;-0,008;3,378;-0,175
3,378;-0,179;3,378;0,135;3,378;0,039;3,378;0,127
3,378;0,161;3,378;-0,122;3,378;-0,046;3,378;-0,024
3,379;-0,066;3,379;0,062;3,379;0,045;3,379;-0,087
3,379;-0,045;3,379;0,020;3,379;-0,020;3,379;0,165
3,379;0,147;3,379;-0,094;3,379;-0,010;3,379;-0,178
3,379;-0,181;3,379;0,141;3,379;0,033;3,379;0,123
3,379;0,159;3,379;-0,119;3,379;-0,051;3,379;-0,021
3,380;-0,060;3,380;0,067;3,380;0,043;3,380;-0,086
3,380;-0,044;3,380;0,025;3,380;-0,018;3,380;0,169
3,380;0,146;3,380;-0,094;3,380;-0,013;3,380;-0,175
3,380;-0,179;3,380;0,139;3,380;0,038;3,380;0,130
3,380;0,157;3,380;-0,118;3,380;-0,050;3,380;-0,018
3,381;-0,062;3,381;0,067;3,381;0,045;3,381;-0,081
3,381;-0,044;3,381;0,023;3,381;-0,018;3,381;0,166
3,381;0,145;3,381;-0,093;3,381;-0,009;3,381;-0,173
3,381;-0,182;3,381;0,136;3,381;0,040;3,381;0,127
3,381;0,156;3,381;-0,121;3,381;-0,051;3,381;-0,017
3,382;-0,060;3,382;0,064;3,382;0,043;3,382;-0,086
3,382;-0,048;3,382;0,024;3,382;-0,016;3,382;0,168
3,382;0,143;3,382;-0,094;3,382;-0,010;3,382;-0,170
3,382;-0,183;3,382;0,137;3,382;0,038;3,382;0,123
3,382;0,155;3,382;-0,120;3,382;-0,049;3,382;-0,020
3,383;-0,062;3,383;0,064;3,383;0,044;3,383;-0,085
3,383;-0,048;3,383;0,022;3,383;-0,019;3,383;0,168
3,383;0,147;3,383;-0,099;3,383;-0,012;3,383;-0,171
3,383;-0,186;3,383;0,135;3,383;0,038;3,383;0,126
3,383;0,156;3,383;-0,120;3,383;-0,050;3,383;-0,017
3,384;-0,066;3,384;0,060;3,384;0,046;3,384;-0,084
3,384;-0,045;3,384;0,022;3,384;-0,019;3,384;0,167
3,384;0,143;3,384;-0,094;3,384;-0,011;3,384;-0,176
3,384;-0,183;3,384;0,138;3,384;0,042;3,384;0,124
3,384;0,157;3,384;-0,121;3,384;-0,050;3,384;-0,018
3,385;-0,064;3,385;0,064;3,385;0,047;3,385;-0,084
3,385;-0,047;3,385;0,021;3,385;-0,013;3,385;0,168
3,385;0,144;3,385;-0,093;3,385;-0,009;3,385;-0,174
3,385;-0,185;3,385;0,135;3,385;0,043;3,385;0,124
3,385;0,157;3,385;-0,125;3,385;-0,050;3,385;-0,016
3,386;-0,065;3,386;0,063;3,386;0,043;3,386;-0,086
3,386;-0,044;3,386;0,022;3,386;-0,014;3,386;0,170
3,386;0,146;3,386;-0,097;3,386;-0,008;3,386;-0,172
3,386;-0,184;3,386;0,138;3,386;0,042;3,386;0,127
3,386;0,158;3,386;-0,121;3,386;-0,047;3,386;-0,015
3,387;-0,064;3,387;0,062;3,387;0,045;3,387;-0,086
3,387;-0,046;3,387;0,023;3,387;-0,019;3,387;0,164
3,387;0,146;3,387;-0,094;3,387;-0,007;3,387;-0,178
3,387;-0,178;3,387;0,140;3,387;0,042;3,387;0,122
3,387;0,156;3,387;-0,119;3,387;-0,049;3,387;-0,020
3,388;-0,066;3,388;0,068;3,388;0,047;3,388;-0,088
3,388;-0,053;3,388;0,023;3,388;-0,016;3,388;0,166
3,388;0,145;3,388;-0,096;3,388;-0,005;3,388;-0,176
3,388;-0,180;3,388;0,142;3,388;0,042;3,388;0,128
3,388;0,156;3,388;-0,117;3,388;-0,048;3,388;-0,015
3,389;-0,063;3,389;0,066;3,389;0,050;3,389;-0,082
3,389;-0,046;3,389;0,021;3,389;-0,015;3,389;0,169
3,389;0,146;3,389;-0,093;3,389;-0,006;3,389;-0,176
3,389;-0,185;3,389;0,138;3,389;0,040;3,389;0,126
3,389;0,154;3,389;-0,120;3,389;-0,044;3,389;-0,016
3,390;-0,062;3,390;0,067;3,390;0,049;3,390;-0,084
3,390;-0,051;3,390;0,021;3,390;-0,017;3,390;0,171
3,390;0,141;3,390;-0,096;3,390;-0,009;3,390;-0,173
3,390;-0,184;3,390;0,135;3,390;0,038;3,390;0,127
3,390;0,155;3,390;-0,121;3,390;-0,050;3,390;-0,015
3,391;-0,066;3,391;0,066;3,391;0,046;3,391;-0,084
3,391;-0,045;3,391;0,020;3,391;-0,016;3,391;0,174
3,391;0,141;3,391;-0,095;3,391;-0,006;3,391;-0,173
3,391;-0,186;3,391;0,138;3,391;0,037;3,391;0,127
3,391;0,151;3,391;-0,121;3,391;-0,049;3,391;-0,014
3,392;-0,066;3,392;0,069;3,392;0,043;3,392;-0,084
3,392;-0,052;3,392;0,025;3,392;-0,017;3,392;0,172
3,392;0,141;3,392;-0,091;3,392;-0,009;3,392;-0,175
3,392;-0,184;3,392;0,141;3,392;0,039;3,392;0,126
3,392;0,153;3,392;-0,121;3,392;-0,047;3,392;-0,016
3,393;-0,062;3,393;0,065;3,393;0,047;3,393;-0,086
3,393;-0,051;3,393;0,021;3,393;-0,020;3,393;0,169
3,393;0,144;3,393;-0,095;3,393;-0,007;3,393;-0,176
3,393;-0,184;3,393;0,139;3,393;0,040;3,393;0,123
3,393;0,155;3,393;-0,119;3,393;-0,044;3,393;-0,019
3,394;-0,063;3,394;0,066;3,394;0,048;3,394;-0,091
3,394;-0,045;3,394;0,024;3,394;-0,018;3,394;0,164
3,394;0,146;3,394;-0,094;3,394;-0,008;3,394;-0,179
3,394;-0,183;3,394;0,138;3,394;0,044;3,394;0,123
3,394;0,155;3,394;-0,118;3,394;-0,049;3,394;-0,020
3,395;-0,065;3,395;0,068;3,395;0,046;3,395;-0,092
3,395;-0,053;3,395;0,024;3,395;-0,014;3,395;0,164
3,395;0,143;3,395;-0,095;3,395;-0,005;3,395;-0,181
3,395;-0,182;3,395;0,140;3,395;0,043;3,395;0,121
3,395;0,154;3,395;-0,123;3,395;-0,047;3,395;-0,023
3,396;-0,063;3,396;0,067;3,396;0,046;3,396;-0,091
3,396;-0,047;3,396;0,023;3,396;-0,017;3,396;0,161
3,396;0,144;3,396;-0,096;3,396;-0,008;3,396;-0,183
3,396;-0,180;3,396;0,140;3,396;0,041;3,396;0,121
3,396;0,154;3,396;-0,119;3,396;-0,047;3,396;-0,022
3,397;-0,062;3,397;0,067;3,397;0,045;3,397;-0,094
3,397;-0,047;3,397;0,025;3,397;-0,018;3,397;0,161
3,397;0,146;3,397;-0,093;3,397;-0,006;3,397;-0,182
3,397;-0,183;3,397;0,139;3,397;0,040;3,397;0,121
3,397;0,158;3,397;-0,117;3,397;-0,047;3,397;-0,023
3,398;-0,068;3,398;0,068;3,398;0,043;3,398;-0,095
3,398;-0,047;3,398;0,027;3,398;-0,018;3,398;0,163
3,398;0,144;3,398;-0,099;3,398;-0,010;3,398;-0,181
3,398;-0,185;3,398;0,138;3,398;0,039;3,398;0,119
3,398;0,155;3,398;-0,120;3,398;-0,047;3,398;-0,021
3,399;-0,062;3,399;0,065;3,399;0,046;3,399;-0,092
3,399;-0,046;3,399;0,023;3,399;-0,020;3,399;0,165
3,399;0,144;3,399;-0,097;3,399;-0,016;3,399;-0,178
3,399;-0,181;3,399;0,138;3,399;0,035;3,399;0,123
3,399;0,153;3,399;-0,119;3,399;-0,050;3,399;-0,020
3,400;-0,061;3,400;0,062;3,400;0,041;3,400;-0,091
3,400;-0,048;3,400;0,026;3,400;-0,019;3,400;0,165
3,400;0,147;3,400;-0,095;3,400;-0,010;3,400;-0,181
3,400;-0,179;3,400;0,141;3,400;0,036;3,400;0,124
3,400;0,154;3,400;-0,117;3,400;-0,054;3,400;-0,018
3,401;-0,064;3,401;0,066;3,401;0,039;3,401;-0,091
3,401;-0,052;3,401;0,025;3,401;-0,020;3,401;0,168
3,401;0,147;3,401;-0,094;3,401;-0,012;3,401;-0,174
3,401;-0,181;3,401;0,137;3,401;0,039;3,401;0,126
3,401;0,155;3,401;-0,121;3,401;-0,049;3,401;-0,013
3,402;-0,061;3,402;0,067;3,402;0,042;3,402;-0,082
3,402;-0,052;3,402;0,026;3,402;-0,020;3,402;0,169
3,402;0,144;3,402;-0,096;3,402;-0,008;3,402;-0,172
3,402;-0,182;3,402;0,133;3,402;0,039;3,402;0,125
3,402;0,151;3,402;-0,124;3,402;-0,050;3,402;-0,016
3,403;-0,060;3,403;0,063;3,403;0,041;3,403;-0,086
3,403;-0,046;3,403;0,020;3,403;-0,021;3,403;0,161
3,403;0,145;3,403;-0,096;3,403;-0,008;3,403;-0,180
3,403;-0,181;3,403;0,139;3,403;0,042;3,403;0,119
3,403;0,159;3,403;-0,124;3,403;-0,049;3,403;-0,023
3,404;-0,061;3,404;0,061;3,404;0,044;3,404;-0,086
3,404;-0,046;3,404;0,026;3,404;-0,016;3,404;0,165
3,404;0,148;3,404;-0,098;3,404;-0,009;3,404;-0,173
3,404;-0,180;3,404;0,138;3,404;0,042;3,404;0,124
3,404;0,154;3,404;-0,120;3,404;-0,049;3,404;-0,019
3,405;-0,060;3,405;0,065;3,405;0,045;3,405;-0,089
3,405;-0,049;3,405;0,026;3,405;-0,018;3,405;0,165
3,405;0,147;3,405;-0,096;3,405;-0,009;3,405;-0,172
3,405;-0,178;3,405;0,136;3,405;0,041;3,405;0,125
3,405;0,154;3,405;-0,119;3,405;-0,049;3,405;-0,018
3,406;-0,061;3,406;0,065;3,406;0,041;3,406;-0,089
3,406;-0,047;3,406;0,026;3,406;-0,020;3,406;0,165
3,406;0,149;3,406;-0,094;3,406;-0,013;3,406;-0,179
3,406;-0,180;3,406;0,136;3,406;0,041;3,406;0,120
3,406;0,154;3,406;-0,121;3,406;-0,052;3,406;-0,022
3,407;-0,061;3,407;0,063;3,407;0,044;3,407;-0,090
3,407;-0,047;3,407;0,029;3,407;-0,014;3,407;0,162
3,407;0,144;3,407;-0,097;3,407;-0,011;3,407;-0,177
3,407;-0,183;3,407;0,138;3,407;0,041;3,407;0,122
3,407;0,153;3,407;-0,124;3,407;-0,048;3,407;-0,020
3,408;-0,063;3,408;0,065;3,408;0,047;3,408;-0,092
3,408;-0,053;3,408;0,023;3,408;-0,011;3,408;0,169
3,408;0,145;3,408;-0,098;3,408;-0,009;3,408;-0,177
3,408;-0,186;3,408;0,136;3,408;0,042;3,408;0,120
3,408;0,151;3,408;-0,122;3,408;-0,047;3,408;-0,019
3,409;-0,064;3,409;0,061;3,409;0,046;3,409;-0,092
3,409;-0,050;3,409;0,021;3,409;-0,013;3,409;0,167
3,409;0,143;3,409;-0,099;3,409;-0,007;3,409;-0,177
3,409;-0,184;3,409;0,137;3,409;0,043;3,409;0,123
3,409;0,155;3,409;-0,125;3,409;-0,047;3,409;-0,016
3,410;-0,061;3,410;0,062;3,410;0,044;3,410;-0,088
3,410;-0,055;3,410;0,021;3,410;-0,018;3,410;0,166
3,410;0,144;3,410;-0,103;3,410;-0,010;3,410;-0,176
3,410;-0,183;3,410;0,137;3,410;0,041;3,410;0,120
3,410;0,153;3,410;-0,122;3,410;-0,049;3,410;-0,016
3,411;-0,061;3,411;0,065;3,411;0,046;3,411;-0,091
3,411;-0,051;3,411;0,024;3,411;-0,017;3,411;0,168
3,411;0,144;3,411;-0,096;3,411;-0,013;3,411;-0,177
3,411;-0,182;3,411;0,137;3,411;0,036;3,411;0,126
3,411;0,154;3,411;-0,126;3,411;-0,046;3,411;-0,014
3,412;-0,064;3,412;0,064;3,412;0,042;3,412;-0,092
3,412;-0,051;3,412;0,018;3,412;-0,022;3,412;0,170
3,412;0,143;3,412;-0,096;3,412;-0,016;3,412;-0,176
3,412;-0,186;3,412;0,141;3,412;0,035;3,412;0,125
3,412;0,148;3,412;-0,123;3,412;-0,056;3,412;-0,011
3,413;-0,062;3,413;0,067;3,413;0,043;3,413;-0,086
3,413;-0,048;3,413;0,025;3,413;-0,020;3,413;0,173
3,413;0,139;3,413;-0,095;3,413;-0,012;3,413;-0,171
3,413;-0,184;3,413;0,140;3,413;0,037;3,413;0,124
3,413;0,149;3,413;-0,120;3,413;-0,048;3,413;-0,015
3,414;-0,066;3,414;0,063;3,414;0,044;3,414;-0,087
3,414;-0,054;3,414;0,021;3,414;-0,023;3,414;0,166
3,414;0,143;3,414;-0,100;3,414;-0,012;3,414;-0,178
3,414;-0,184;3,414;0,137;3,414;0,043;3,414;0,122
3,414;0,150;3,414;-0,121;3,414;-0,049;3,414;-0,016
3,415;-0,065;3,415;0,065;3,415;0,045;3,415;-0,086
3,415;-0,053;3,415;0,024;3,415;-0,018;3,415;0,171
3,415;0,143;3,415;-0,097;3,415;-0,013;3,415;-0,176
3,415;-0,182;3,415;0,135;3,415;0,036;3,415;0,122
3,415;0,152;3,415;-0,122;3,415;-0,051;3,415;-0,015
3,416;-0,063;3,416;0,066;3,416;0,046;3,416;-0,088
3,416;-0,048;3,416;0,023;3,416;-0,021;3,416;0,164
3,416;0,144;3,416;-0,096;3,416;-0,013;3,416;-0,176
3,416;-0,181;3,416;0,137;3,416;0,040;3,416;0,123
3,416;0,152;3,416;-0,126;3,416;-0,044;3,416;-0,016
3,417;-0,062;3,417;0,060;3,417;0,044;3,417;-0,093
3,417;-0,048;3,417;0,025;3,417;-0,019;3,417;0,171
3,417;0,145;3,417;-0,099;3,417;-0,011;3,417;-0,174
3,417;-0,183;3,417;0,141;3,417;0,040;3,417;0,121
3,417;0,154;3,417;-0,122;3,417;-0,046;3,417;-0,014
3,418;-0,059;3,418;0,063;3,418;0,045;3,418;-0,091
3,418;-0,050;3,418;0,025;3,418;-0,015;3,418;0,168
3,418;0,148;3,418;-0,099;3,418;-0,010;3,418;-0,175
3,418;-0,182;3,418;0,142;3,418;0,039;3,418;0,123
3,418;0,154;3,418;-0,118;3,418;-0,051;3,418;-0,019
3,419;-0,061;3,419;0,063;3,419;0,041;3,419;-0,090
3,419;-0,051;3,419;0,030;3,419;-0,018;3,419;0,168
3,419;0,145;3,419;-0,095;3,419;-0,012;3,419;-0,176
3,419;-0,178;3,419;0,139;3,419;0,037;3,419;0,121
3,419;0,156;3,419;-0,124;3,419;-0,050;3,419;-0,020
3,420;-0,059;3,420;0,063;3,420;0,045;3,420;-0,092
3,420;-0,048;3,420;0,024;3,420;-0,018;3,420;0,167
3,420;0,147;3,420;-0,097;3,420;-0,009;3,420;-0,180
3,420;-0,178;3,420;0,138;3,420;0,043;3,420;0,120
3,420;0,154;3,420;-0,125;3,420;-0,049;3,420;-0,021
3,421;-0,061;3,421;0,060;3,421;0,043;3,421;-0,091
3,421;-0,046;3,421;0,024;3,421;-0,015;3,421;0,166
3,421;0,142;3,421;-0,099;3,421;-0,013;3,421;-0,175
3,421;-0,179;3,421;0,139;3,421;0,042;3,421;0,123
3,421;0,151;3,421;-0,123;3,421;-0,048;3,421;-0,014
3,422;-0,055;3,422;0,064;3,422;0,045;3,422;-0,089
3,422;-0,048;3,422;0,024;3,422;-0,014;3,422;0,170
3,422;0,147;3,422;-0,102;3,422;-0,014;3,422;-0,173
3,422;-0,185;3,422;0,139;3,422;0,041;3,422;0,124
3,422;0,153;3,422;-0,121;3,422;-0,048;3,422;-0,015
3,423;-0,057;3,423;0,063;3,423;0,044;3,423;-0,086
3,423;-0,047;3,423;0,022;3,423;-0,016;3,423;0,171
3,423;0,145;3,423;-0,096;3,423;-0,015;3,423;-0,176
3,423;-0,181;3,423;0,142;3,423;0,042;3,423;0,121
3,423;0,155;3,423;-0,121;3,423;-0,045;3,423;-0,016
3,424;-0,058;3,424;0,060;3,424;0,047;3,424;-0,090
3,424;-0,053;3,424;0,026;3,424;-0,010;3,424;0,168
3,424;0,146;3,424;-0,099;3,424;-0,011;3,424;-0,177
3,424;-0,184;3,424;0,140;3,424;0,041;3,424;0,121
3,424;0,148;3,424;-0,123;3,424;-0,049;3,424;-0,019
3,425;-0,061;3,425;0,062;3,425;0,043;3,425;-0,088
3,425;-0,053;3,425;0,027;3,425;-0,014;3,425;0,172
3,425;0,145;3,425;-0,097;3,425;-0,012;3,425;-0,178
3,425;-0,182;3,425;0,139;3,425;0,044;3,425;0,122
3,425;0,147;3,425;-0,121;3,425;-0,051;3,425;-0,015
3,426;-0,061;3,426;0,061;3,426;0,046;3,426;-0,086
3,426;-0,053;3,426;0,023;3,426;-0,018;3,426;0,167
3,426;0,145;3,426;-0,099;3,426;-0,012;3,426;-0,174
3,426;-0,184;3,426;0,142;3,426;0,045;3,426;0,126
3,426;0,153;3,426;-0,121;3,426;-0,045;3,426;-0,017
3,427;-0,063;3,427;0,064;3,427;0,044;3,427;-0,091
3,427;-0,049;3,427;0,021;3,427;-0,013;3,427;0,169
